skin_id,name,champion,rarity_type,skin_lore,cost,has_chroma,release_date
120000,default,Hecarim,7,"Hecarim is a spectral fusion of man and beast, cursed to ride down the souls of the living for all eternity. When the Blessed Isles fell into shadow, this proud knight was obliterated by the destructive energies of the Ruination, along with all his cavalry and their mounts. Now, whenever the Black Mist reaches out across Runeterra, he leads their devastating charge, reveling in the slaughter and crushing the foe beneath his armored hooves.",880 RP,False,2012-04-17
120001,Blood Knight Hecarim,Hecarim,7,"A zealous sycophant to his order, Hecarim unquestioningly serves the will of the Bloodstone. While less subtle than his masters would like, he is nonetheless effective in his purpose of executing enemies in a grisly fashion.",975 RP,False,2012-04-17
120002,Reaper Hecarim,Hecarim,7,"When the dead refuse to take their place among the Death Sworn, the spectral knight Hecarim rides them down with his scythe at the ready. In his wake charge countless subjugated spirits, now yearning for nothing more than the reaping of fresh and defiant souls.",975 RP,False,2012-04-17
120003,Headless Hecarim,Hecarim,7,"There are many tales told about creatures prowling the roads at night, but none are as dark as that of the headless rider. He lost his head in a duel on horseback, and is doomed to haunt the living forevermore—a hideous jack-o-lantern resting upon his shoulders.",975 RP,False,2012-10-26
120004,Arcade Hecarim,Hecarim,5,"An unlikely favorite among retro purists, Hecarim has remained one of the most popular characters of the arcade era. Now he stands against the combined forces of gaming's greatest villains, proving there's no hero more noble than a rainbow-shooting chrome centaur from 1978.",1350 RP,False,2013-08-21
120005,Elderwood Hecarim,Hecarim,5,"His is armor of soft-spun summerwood and rowan—the stones upon him carved in a time before the old gods danced among the trees. Even now, Hecarim travels the shallow rivers and moss-flecked paths of the Elderwood, that ageless guardian who protects the forest from mankind's darkest yearnings.",1350 RP,False,2015-11-25
120006,Worldbreaker Hecarim,Hecarim,7,"The third of four titans prophesied to shatter the world, Hecarim will begin his hunt when the moon smothers the sun. Riding from the south, his rampaging shadow will be cast across the land, infecting the living with dread and darkness.",750 RP,False,2016-11-10
120007,Lancer Zero Hecarim,Hecarim,3,"A mechanized sentinel called upon in times of war, Lancer Zero Hecarim is the protector of an ancient city—the last line of defense against the most fearsome opponents. Once unleashed, the damage it causes can be extraordinary, so it is always held back as a final, desperate gamble.",,False,2017-08-16
120008,High Noon Hecarim,Hecarim,5,"When Heaven was destroyed by mortal men, it was only a matter of time until Hell overflowed onto the prairie, bringing with it all the devils who had waited so patiently to escape their confinement. Hecarim and his black riders revel in this newfound freedom, razing everything before them to ash as they stampede across the frontier.",1350 RP,True,2019-10-10
120014,Cosmic Charger Hecarim,Hecarim,5,"A knight in the Queen's court, he leads his calvary across the sky, forever expanding the outer edge of creation—bringing new life wherever his hooves fall.",1350 RP,True,2020-11-24
120022,Arcana Hecarim,Hecarim,5,"Enforcer of the Higher World, his ever-forward motion crushes those before him while carving new fates for those left in his wake. He seeks to stop Rakan of the Lower World and prevent the calamitous disaster that will result from a fated love blooming betwixt the stars.",1350 RP,True,2022-04-14
120031,Winterblessed Hecarim,Hecarim,5,"""You are Polaris,"" answered Hecarim. With a voice hardened by centuries of servitude, he explained that Senna was the living embodiment of the Aurora; he, its protector. As each year passed, he guarded the borders in Polaris' absence while the new Winterblessed was chosen. It didn't matter who she was before, he told her: she'd been called to service now.",1350 RP,True,2023-12-06
120041,Nightbringer Hecarim,Hecarim,5,"Even the armies of dawn scatter at the distant thunder of hoofbeats, feeling deep in their bones the chill of night approaching. They know it can only mean one thing: Hecarim is near. When he descends, leading a legion of shadow-wreathed riders, chaos drinks deep of the slaughter left in Hecarim's wake.",1350 RP,True,2025-07-16
74000,default,Heimerdinger,7,"The eccentric Professor Cecil B. Heimerdinger is one of the most innovative and esteemed inventors the world has ever known. As the longest serving member of the Council of Piltover, he saw the best and the worst of the city's unending desire for progress. Nonetheless, this brilliant scientist and teacher will always remain dedicated to using his unconventional devices to improve the lives of others.",790 RP,False,2009-10-09
74001,Alien Invader Heimerdinger,Heimerdinger,4,No one believed Heimerdinger when he tried to warn them about the invaders from outer space. They believed when he took off the wig.,1820 RP,False,2010-07-13
74002,Blast Zone Heimerdinger,Heimerdinger,7,"An eccentric scientist living in the New Bandle Republic, Heimerdinger has not yet told anyone he may have developed “a large pre-war bomb or two” for “one or more rogue governments”. He would prefer tinkering in a city that is not actively trying to kill him.",520 RP,False,2010-06-24
74003,Piltover Customs Heimerdinger,Heimerdinger,7,"Heimerdinger moonlights as part owner of the city's most infamous customs dealer, where he generally adds an external engine and flame paint to vehicles of the rich and famous. Get him on a good day, though, and he'll build you a real monster—for a price.",975 RP,False,2010-11-22
74004,Snowmerdinger,Heimerdinger,7,"Brought to life by the power of a magic hat, Snowmerdinger now pursues theoretical Snowdown sciences including snowball trajectory, cocoa cooling speeds, and automated turret construction. He engineered his own strain of carrot noses.",975 RP,False,2011-12-14
74005,Hazmat Heimerdinger,Heimerdinger,7,"Sometimes, when he's alone at night, Heimerdinger wonders if the reason his head is so big is all that exposure to Zaun Grey. Then he gets tired, and rests his giant head against an equally giant pillow.",975 RP,False,2014-07-13
74006,Dragon Trainer Heimerdinger,Heimerdinger,4,"Dragon training, to the few who understand it, seems to be the sole domain of yordles. Heimerdinger has long believed that dragons and humankind can peacefully coexist, citing centuries of his own successful research. His current dragon hatchling, Pythagoras, holds no opinion on the subject.",1820 RP,False,2018-10-11
74015,Pool Party Heimerdinger,Heimerdinger,5,"Through the combination of precise schematics and top-of-the-line construction tools, Heimerdinger's next sand castle creation will be his grandest iteration yet! Assuming Syndra doesn't land on it again…",1350 RP,False,2020-07-02
74024,Heimerstinger,Heimerdinger,5,No lore,1350 RP,False,2022-03-03
74033,Arcane Professor Heimerdinger,Heimerdinger,5,"After his dismissal from the Piltover Council, Heimerdinger has been busy working on what matters most: the Anomaly and its effects on Zaun. Working together with Jayce and Ekko—his two protégés—Heimerdinger may finally be starting to see the full potential of magic.",1350 RP,False,2024-12-11
910000,default,Hwei,7,"Hwei is a brooding painter who creates brilliant art in order to confront Ionia's criminals and comfort their victims. Beneath his melancholy roils a torn, emotional mind—haunted by both the vibrant visions of his imagination and the gruesome memories of his temple's massacre. Hwei seeks to understand this light and dark, which drives him inevitably toward the artist who unraveled him. With paintbrush and palette, Hwei shapes endless possibilities as he draws ever closer to earning closure or embracing despair.",975 RP,False,2023-12-06
910001,Winterblessed Hwei,Hwei,5,"The herald of Polaris, Hwei, waited in a despondent mood. When Senna and Hecarim found him among the world of man, a violent blizzard raged overhead. As herald, he used his brush to paint the Aurora across the skies, bringing the first snow. At Hecarim's beckoning, he waved his brush, parting the clouds to reveal a barren sky. Where was the Aurora?",1350 RP,True,2023-12-06
910011,Spirit Blossom Hwei,Hwei,5,"It is said, the Artist roams—obsessed with the soul's liminal space, where light and dark collide. He wields kanmei and akana essence to reveal the heart of those he paints. Chancing upon a divine temple, he painted its guardian Archer. But the portrait twisted into pure rage—a lesson to be true to oneself, lest the Artist expose what lies beneath.",1350 RP,True,2025-06-25
420000,default,Illaoi,7,"Illaoi’s powerful physique is dwarfed only by her indomitable faith. As the prophet of the Great Kraken, she uses a huge, golden idol to rip her foes’ spirits from their bodies and shatter their perception of reality. All who challenge the 'Truth Bearer of Nagakabouros' soon discover Illaoi never battles alone—the god of the Serpent Isles fights by her side.",880 RP,False,2015-11-24
420001,Void Bringer Illaoi,Illaoi,5,No lore,1350 RP,False,2015-11-24
420002,Resistance Illaoi,Illaoi,5,"Chief enforcer of the human-led resistance, Illaoi was once the subject of a failed Battlecast conversion that left her with control over nearby machines. Seizing her newfound power, she has single handedly decimated Viktor's forces in countless battles, becoming a beacon of hope for rebels across the world.",1350 RP,True,2018-03-15
